ID_RSSD_SUCCESSOR,TRNSFM_CD,DT_TRANS
3303298,Charter Discontinued (Merger or Purchase & Assumption),14
178954,Charter Discontinued (Merger or Purchase & Assumption),14
107244,Charter Discontinued (Merger or Purchase & Assumption),14
824877,Charter Discontinued (Merger or Purchase & Assumption),14
453987,Charter Discontinued (Merger or Purchase & Assumption),14
509811,Charter Discontinued (Merger or Purchase & Assumption),14
1116298,Charter Discontinued (Merger or Purchase & Assumption),14
1117129,Charter Discontinued (Merger or Purchase & Assumption),13
1048625,Charter Discontinued (Merger or Purchase & Assumption),13
578,Charter Discontinued (Merger or Purchase & Assumption),13
3266610,Charter Discontinued (Merger or Purchase & Assumption),13
746595,Charter Discontinued (Merger or Purchase & Assumption),13
542649,Charter Discontinued (Merger or Purchase & Assumption),13
632791,Charter Discontinued (Merger or Purchase & Assumption),13
668071,Charter Discontinued (Merger or Purchase & Assumption),13
1072134,Charter Discontinued (Merger or Purchase & Assumption),13
1068191,Charter Discontinued (Merger or Purchase & Assumption),13
1452222,Charter Discontinued (Merger or Purchase & Assumption),13
884273,Charter Discontinued (Merger or Purchase & Assumption),13
686691,Charter Discontinued (Merger or Purchase & Assumption),13
704036,Charter Discontinued (Merger or Purchase & Assumption),13
748601,Charter Discontinued (Merger or Purchase & Assumption),13
656377,Charter Discontinued (Merger or Purchase & Assumption),13
2962867,Charter Discontinued (Merger or Purchase & Assumption),13
1199536,Charter Discontinued (Merger or Purchase & Assumption),13
791559,Charter Discontinued (Merger or Purchase & Assumption),13
2291914,Charter Discontinued (Merger or Purchase & Assumption),13
440503,Charter Discontinued (Merger or Purchase & Assumption),13
967626,Charter Discontinued (Merger or Purchase & Assumption),13
108689,Charter Discontinued (Merger or Purchase & Assumption),13
3088250,Charter Discontinued (Merger or Purchase & Assumption),13
558145,Charter Discontinued (Merger or Purchase & Assumption),13
46811,Charter Discontinued (Merger or Purchase & Assumption),13
1071203,Charter Discontinued (Merger or Purchase & Assumption),13
666581,Charter Discontinued (Merger or Purchase & Assumption),13
1008991,Charter Discontinued (Merger or Purchase & Assumption),13
394594,Charter Discontinued (Merger or Purchase & Assumption),13
1478969,Charter Discontinued (Merger or Purchase & Assumption),13
460592,Charter Discontinued (Merger or Purchase & Assumption),13
45627,Charter Discontinued (Merger or Purchase & Assumption),13
534970,Charter Discontinued (Merger or Purchase & Assumption),13
1018897,Charter Discontinued (Merger or Purchase & Assumption),13
804981,Charter Discontinued (Merger or Purchase & Assumption),13
291068,Charter Discontinued (Merger or Purchase & Assumption),13
1478222,Charter Discontinued (Merger or Purchase & Assumption),13
781279,Charter Discontinued (Merger or Purchase & Assumption),13
179689,Charter Discontinued (Merger or Purchase & Assumption),13
266150,Charter Discontinued (Merger or Purchase & Assumption),13
400178,Charter Discontinued (Merger or Purchase & Assumption),13
193304,Charter Discontinued (Merger or Purchase & Assumption),13
698108,Charter Discontinued (Merger or Purchase & Assumption),13
762447,Charter Discontinued (Merger or Purchase & Assumption),13
1883992,Charter Discontinued (Merger or Purchase & Assumption),13
335382,Charter Discontinued (Merger or Purchase & Assumption),13
938840,Charter Discontinued (Merger or Purchase & Assumption),13
635859,Charter Discontinued (Merger or Purchase & Assumption),13
550288,Charter Discontinued (Merger or Purchase & Assumption),13
741871,Charter Discontinued (Merger or Purchase & Assumption),13
248624,Charter Discontinued (Merger or Purchase & Assumption),13
4696625,Charter Discontinued (Merger or Purchase & Assumption),13
4407960,Charter Discontinued (Merger or Purchase & Assumption),13
579252,Charter Discontinued (Merger or Purchase & Assumption),13
130541,Charter Discontinued (Merger or Purchase & Assumption),13
1069125,Charter Discontinued (Merger or Purchase & Assumption),13
583147,Charter Discontinued (Merger or Purchase & Assumption),13
231176,Charter Discontinued (Merger or Purchase & Assumption),13
822882,Charter Discontinued (Merger or Purchase & Assumption),13
1249196,Charter Discontinued (Merger or Purchase & Assumption),13
131892,Charter Discontinued (Merger or Purchase & Assumption),13
1097614,Charter Discontinued (Merger or Purchase & Assumption),13
79396,Charter Discontinued (Merger or Purchase & Assumption),13
1217131,"Failure, Government Assistance Provided",13
589185,Charter Discontinued (Merger or Purchase & Assumption),13
800657,Charter Discontinued (Merger or Purchase & Assumption),13
1017658,Charter Discontinued (Merger or Purchase & Assumption),13
630993,Charter Discontinued (Merger or Purchase & Assumption),12
754965,Charter Discontinued (Merger or Purchase & Assumption),12
1149885,Charter Discontinued (Merger or Purchase & Assumption),12
1069778,Charter Discontinued (Merger or Purchase & Assumption),12
199481,Charter Discontinued (Merger or Purchase & Assumption),12
101475,Charter Discontinued (Merger or Purchase & Assumption),12
1246122,Charter Discontinued (Merger or Purchase & Assumption),12
671996,Charter Discontinued (Merger or Purchase & Assumption),12
320780,Charter Discontinued (Merger or Purchase & Assumption),12
690670,Charter Discontinued (Merger or Purchase & Assumption),12
1992906,Charter Discontinued (Merger or Purchase & Assumption),12
14409,Charter Discontinued (Merger or Purchase & Assumption),12
2283937,Charter Discontinued (Merger or Purchase & Assumption),12
546692,Charter Discontinued (Merger or Purchase & Assumption),12
2736291,Charter Discontinued (Merger or Purchase & Assumption),12
983774,Charter Discontinued (Merger or Purchase & Assumption),12
117896,Charter Discontinued (Merger or Purchase & Assumption),12
703271,Charter Discontinued (Merger or Purchase & Assumption),12
952275,Charter Discontinued (Merger or Purchase & Assumption),12
37640,Charter Discontinued (Merger or Purchase & Assumption),12
1123193,Charter Discontinued (Merger or Purchase & Assumption),12
527954,Charter Discontinued (Merger or Purchase & Assumption),12
635091,Charter Discontinued (Merger or Purchase & Assumption),12
298508,Charter Discontinued (Merger or Purchase & Assumption),12
738040,Charter Discontinued (Merger or Purchase & Assumption),12
345493,Charter Discontinued (Merger or Purchase & Assumption),12
834821,Charter Discontinued (Merger or Purchase & Assumption),12
2817118,Charter Discontinued (Merger or Purchase & Assumption),12
3384318,"Failure, Government Assistance Provided",12
212465,Charter Discontinued (Merger or Purchase & Assumption),12
807795,Charter Discontinued (Merger or Purchase & Assumption),12
2976949,Charter Discontinued (Merger or Purchase & Assumption),12
337395,Charter Discontinued (Merger or Purchase & Assumption),12
465999,Charter Discontinued (Merger or Purchase & Assumption),12
972059,Charter Discontinued (Merger or Purchase & Assumption),12
659275,Charter Discontinued (Merger or Purchase & Assumption),12
145303,Charter Discontinued (Merger or Purchase & Assumption),12
1908082,Charter Discontinued (Merger or Purchase & Assumption),12
473501,Charter Discontinued (Merger or Purchase & Assumption),12
469951,Charter Discontinued (Merger or Purchase & Assumption),12
1149830,Charter Discontinued (Merger or Purchase & Assumption),12
660842,Charter Discontinued (Merger or Purchase & Assumption),12
58243,Charter Discontinued (Merger or Purchase & Assumption),12
629090,Charter Discontinued (Merger or Purchase & Assumption),12
1401529,Charter Discontinued (Merger or Purchase & Assumption),12
449122,Charter Discontinued (Merger or Purchase & Assumption),12
980698,Charter Discontinued (Merger or Purchase & Assumption),12
1042940,Charter Discontinued (Merger or Purchase & Assumption),12
936426,Charter Discontinued (Merger or Purchase & Assumption),12
455534,Charter Discontinued (Merger or Purchase & Assumption),12
554996,Charter Discontinued (Merger or Purchase & Assumption),12
543570,Charter Discontinued (Merger or Purchase & Assumption),12
2058528,Charter Discontinued (Merger or Purchase & Assumption),12
626679,Charter Discontinued (Merger or Purchase & Assumption),12
256647,Charter Discontinued (Merger or Purchase & Assumption),12
626099,Charter Discontinued (Merger or Purchase & Assumption),12
110075,Charter Discontinued (Merger or Purchase & Assumption),12
2868129,Charter Discontinued (Merger or Purchase & Assumption),12
748713,Charter Discontinued (Merger or Purchase & Assumption),12
3056781,Charter Discontinued (Merger or Purchase & Assumption),12
68297,Charter Discontinued (Merger or Purchase & Assumption),12
949284,Charter Discontinued (Merger or Purchase & Assumption),12
1076776,Charter Discontinued (Merger or Purchase & Assumption),12
1199620,Charter Discontinued (Merger or Purchase & Assumption),12
783488,Charter Discontinued (Merger or Purchase & Assumption),12
1860809,Charter Discontinued (Merger or Purchase & Assumption),12
2920858,Charter Discontinued (Merger or Purchase & Assumption),12
933957,Charter Discontinued (Merger or Purchase & Assumption),12
974736,Charter Discontinued (Merger or Purchase & Assumption),12
986177,Charter Discontinued (Merger or Purchase & Assumption),12
398387,Charter Discontinued (Merger or Purchase & Assumption),12
302656,Charter Discontinued (Merger or Purchase & Assumption),12
428752,Charter Discontinued (Merger or Purchase & Assumption),12
451189,Charter Discontinued (Merger or Purchase & Assumption),12
524494,Charter Discontinued (Merger or Purchase & Assumption),12
374653,Charter Discontinued (Merger or Purchase & Assumption),12
954970,Charter Discontinued (Merger or Purchase & Assumption),12
975470,Charter Discontinued (Merger or Purchase & Assumption),12
225595,Charter Discontinued (Merger or Purchase & Assumption),12
1912566,Charter Discontinued (Merger or Purchase & Assumption),12
1201792,Charter Discontinued (Merger or Purchase & Assumption),12
25450,Charter Discontinued (Merger or Purchase & Assumption),12
371184,Charter Discontinued (Merger or Purchase & Assumption),12
396691,Charter Discontinued (Merger or Purchase & Assumption),12
1015793,Charter Discontinued (Merger or Purchase & Assumption),12
460855,Charter Discontinued (Merger or Purchase & Assumption),12
78773,Charter Discontinued (Merger or Purchase & Assumption),12
45122,Charter Discontinued (Merger or Purchase & Assumption),12
554008,Charter Discontinued (Merger or Purchase & Assumption),12
2385514,Charter Discontinued (Merger or Purchase & Assumption),12
178020,Charter Discontinued (Merger or Purchase & Assumption),12
248875,Charter Discontinued (Merger or Purchase & Assumption),11
800189,Charter Discontinued (Merger or Purchase & Assumption),11
1831715,Charter Discontinued (Merger or Purchase & Assumption),11
224561,Charter Discontinued (Merger or Purchase & Assumption),11
83085,Charter Discontinued (Merger or Purchase & Assumption),11
69070,Charter Discontinued (Merger or Purchase & Assumption),11
636548,Charter Discontinued (Merger or Purchase & Assumption),11
128904,Charter Discontinued (Merger or Purchase & Assumption),11
934785,Charter Discontinued (Merger or Purchase & Assumption),11
329457,Charter Discontinued (Merger or Purchase & Assumption),11
228185,Charter Discontinued (Merger or Purchase & Assumption),11
887126,Charter Discontinued (Merger or Purchase & Assumption),11
303381,Charter Discontinued (Merger or Purchase & Assumption),11
117159,Charter Discontinued (Merger or Purchase & Assumption),11
517900,Charter Discontinued (Merger or Purchase & Assumption),11
426534,Charter Discontinued (Merger or Purchase & Assumption),11
791371,Charter Discontinued (Merger or Purchase & Assumption),11
1206546,Charter Discontinued (Merger or Purchase & Assumption),11
291189,Charter Discontinued (Merger or Purchase & Assumption),11
691583,Charter Discontinued (Merger or Purchase & Assumption),11
220590,Charter Discontinued (Merger or Purchase & Assumption),11
632380,Charter Discontinued (Merger or Purchase & Assumption),11
1048867,Charter Discontinued (Merger or Purchase & Assumption),11
628057,Charter Discontinued (Merger or Purchase & Assumption),11
4301134,Charter Discontinued (Merger or Purchase & Assumption),11
1957754,Charter Discontinued (Merger or Purchase & Assumption),11
349361,Charter Discontinued (Merger or Purchase & Assumption),11
139656,Charter Discontinued (Merger or Purchase & Assumption),11
628758,Charter Discontinued (Merger or Purchase & Assumption),11
35785,Charter Discontinued (Merger or Purchase & Assumption),11
365325,Charter Discontinued (Merger or Purchase & Assumption),11
416197,Charter Discontinued (Merger or Purchase & Assumption),11
1973615,Charter Discontinued (Merger or Purchase & Assumption),11
1101959,Charter Discontinued (Merger or Purchase & Assumption),11
221328,Charter Discontinued (Merger or Purchase & Assumption),11
656733,Charter Discontinued (Merger or Purchase & Assumption),11
753267,Charter Discontinued (Merger or Purchase & Assumption),11
688396,Charter Discontinued (Merger or Purchase & Assumption),11
1033872,Charter Discontinued (Merger or Purchase & Assumption),11
1363270,"Failure, Government Assistance Provided",11
