#ID_RSSD_PARENT,D_DT_START
228961,1
233844,1
233835,1
233246,1
232548,1
232472,1
231961,1
231149,1
230508,1
230142,1
229847,1
229548,1
229342,1
229203,1
215541,1
214843,1
183846,1
192857,1
201601,1
200574,1
199351,1
198859,1
198475,1
198046,1
196949,1
195773,1
194646,1
194440,1
193902,1
193809,1
193461,1
192633,1
202578,1
191850,1
191832,1
191430,1
189923,1
189820,1
189044,1
188917,1
188449,1
188001,1
186856,1
186838,1
186351,1
184245,1
202541,1
202970,1
214768,1
211936,1
214571,1
214209,1
214049,1
213903,1
213350,1
213042,1
213033,1
212979,1
212652,1
212577,1
212456,1
212353,1
212018,1
211141,1
204376,1
211114,1
209559,1
209335,1
209139,1
208570,1
207649,1
206978,1
206905,1
206633,1
206259,1
206240,1
205355,1
204675,1
119359,1
119331,1
118736,1
34050,1
42158,1
41713,1
41656,1
40930,1
40707,1
40453,1
39952,1
39934,1
39448,1
38740,1
38478,1
38450,1
38227,1
33147,1
44424,1
32159,1
32104,1
31853,1
31648,1
31536,1
31358,1
31303,1
30454,1
30258,1
30025,1
29999,1
29252,1
27744,1
42671,1
44639,1
27070,1
50247,1
56717,1
56146,1
55952,1
55653,1
55336,1
55019,1
54861,1
54740,1
53958,1
53097,1
52858,1
52401,1
52353,1
49764,1
45234,1
49737,1
49577,1
49531,1
49241,1
48972,1
48730,1
47546,1
46754,1
46642,1
46558,1
46549,1
46352,1
45458,1
27351,1
26363,1
118437,1
9357,1
13055,1
12647,1
12535,1
12405,1
12058,1
11677,1
11556,1
11350,1
11145,1
10951,1
10746,1
10250,1
10157,1
8855,1
13176,1
8547,1
8154,1
7737,1
7241,1
7166,1
6235,1
5751,1
5274,1
4147,1
3579,1
970,1
868,1
532,1
13149,1
14650,1
26176,1
21171,1
26149,1
25375,1
24864,1
24743,1
24118,1
23755,1
23344,1
22758,1
22459,1
22356,1
22048,1
21658,1
21274,1
20978,1
15358,1
20950,1
19963,1
19534,1
18863,1
18854,1
18836,1
18827,1
18368,1
17950,1
17464,1
16627,1
16551,1
16458,1
57228,1
58047,1
58551,1
96571,1
102445,1
102230,1
101859,1
101747,1
101671,1
100843,1
100731,1
100553,1
100160,1
97260,1
97149,1
96852,1
96580,1
96553,1
103554,1
95725,1
94661,1
94643,1
94531,1
93936,1
93619,1
93329,1
91866,1
91754,1
91745,1
91138,1
90627,1
90328,1
102735,1
103639,1
58757,1
111504,1
117672,1
117458,1
116871,1
116554,1
116433,1
116358,1
116134,1
115931,1
115100,1
114756,1
114541,1
112042,1
111951,1
111072,1
105530,1
109752,1
109042,1
108522,1
108250,1
107655,1
107570,1
107150,1
106733,1
106555,1
106537,1
106452,1
106443,1
106153,1
90234,1
90047,1
89546,1
66903,1
73639,1
73554,1
72762,1
70870,1
69678,1
68859,1
68756,1
67852,1
67777,1
67656,1
67441,1
67245,1
67142,1
66350,1
88754,1
65773,1
64842,1
64075,1
63274,1
63041,1
62642,1
62549,1
62222,1
60545,1
60433,1
59558,1
59156,1
58971,1
74337,1
74711,1
75259,1
75446,1
88530,1
88352,1
88156,1
87926,1
86741,1
86246,1
85614,1
84345,1
84233,1
83852,1
83740,1
83450,1
83375,1
83236,1
82837,1
82275,1
82042,1
81951,1
81447,1
80637,1
80169,1
79574,1
78577,1
77422,1
76555,1
76117,1
75624,1
240141,1
241308,1
501945,1
403870,1
414652,1
414241,1
414232,1
412920,1
412050,1
411642,1
409809,1
409050,1
406554,1
406349,1
406152,1
405940,1
404756,1
403553,1
416058,1
403067,1
402275,1
401344,1
401157,1
400253,1
400150,1
399955,1
399656,1
399517,1
398958,1
398837,1
398556,1
398033,1
415239,1
417064,1
397858,1
428547,1
434472,1
434137,1
433671,1
433439,1
433354,1
432852,1
432740,1
432656,1
431752,1
431248,1
430858,1
430670,1
429526,1
427773,1
417251,1
427719,1
427568,1
427401,1
426057,1
425975,1
422750,1
422723,1
421539,1
421203,1
420653,1
420457,1
419255,1
418294,1
398006,1
397175,1
435451,1
375566,1
379649,1
379470,1
379359,1
379171,1
378932,1
378259,1
378044,1
377850,1
377373,1
376853,1
376442,1
376059,1
375856,1
375557,1
380654,1
375454,1
374934,1
374532,1
374130,1
373955,1
373553,1
372855,1
372556,1
372538,1
372154,1
371054,1
368746,1
368492,1
380458,1
380757,1
395304,1
389750,1
394932,1
394848,1
394156,1
393869,1
392844,1
392778,1
391632,1
391575,1
391333,1
391137,1
390916,1
390457,1
390046,1
389732,1
381950,1
389415,1
388454,1
388249,1
387868,1
387457,1
386852,1
386571,1
385819,1
385350,1
384045,1
383927,1
383039,1
382751,1
435134,1
435666,1
242051,1
470836,1
479932,1
475345,1
475336,1
474777,1
474544,1
474450,1
473743,1
473659,1
473332,1
472652,1
472157,1
471954,1
471749,1
469643,1
481159,1
469308,1
467751,1
467649,1
467153,1
467078,1
467050,1
466754,1
466576,1
465757,1
465449,1
465056,1
464956,1
464358,1
480648,1
481551,1
463557,1
491934,1
500434,1
498577,1
498540,1
498193,1
498184,1
497730,1
496836,1
496733,1
495530,1
495352,1
494962,1
494757,1
492007,1
491569,1
481627,1
491402,1
490870,1
489940,1
489454,1
487928,1
485652,1
484150,1
483863,1
483751,1
483649,1
483461,1
483425,1
481878,1
464059,1
463061,1
435817,1
440343,1
446699,1
446578,1
446130,1
445955,1
445861,1
444659,1
444172,1
443148,1
442075,1
440950,1
440651,1
440642,1
440352,1
440147,1
447146,1
439833,1
439459,1
439356,1
439169,1
438715,1
438658,1
438144,1
437101,1
436971,1
436748,1
436542,1
436319,1
436168,1
447025,1
448040,1
462738,1
456054,1
462448,1
462372,1
462000,1
461946,1
461535,1
461450,1
460967,1
459644,1
459130,1
458553,1
457752,1
457350,1
456157,1
455561,1
448273,1
455365,1
455048,1
454434,1
453147,1
452270,1
451938,1
451657,1
451424,1
450959,1
450847,1
450650,1
450025,1
449935,1
368335,1
368250,1
368157,1
280138,1
285544,1
285348,1
285151,1
284257,1
284190,1
284033,1
283353,1
282552,1
282356,1
282141,1
281845,1
280624,1
280343,1
279954,1
285759,1
279758,1
279440,1
279150,1
278751,1
277932,1
277736,1
277053,1
276850,1
276739,1
276645,1
276074,1
275554,1
275509,1
285740,1
285852,1
275116,1
293941,1
299448,1
299215,1
298254,1
298218,1
298124,1
298012,1
297958,1
297435,1
296933,1
296456,1
295057,1
295011,1
294340,1
293053,1
286439,1
291853,1
291330,1
291107,1
291031,1
290539,1
290052,1
289748,1
289542,1
288853,1
288750,1
288451,1
288376,1
287351,1
275451,1
274735,1
368036,1
247805,1
253749,1
253552,1
253141,1
252706,1
251709,1
251615,1
251008,1
250850,1
250113,1
249658,1
249555,1
249304,1
248352,1
247645,1
254504,1
247449,1
247355,1
246657,1
246648,1
246321,1
245566,1
244765,1
244345,1
244251,1
244121,1
243544,1
243272,1
242248,1
254214,1
254616,1
274557,1
263252,1
271154,1
269647,1
269209,1
269049,1
268257,1
267148,1
266244,1
266002,1
265340,1
265050,1
264941,1
264558,1
263346,1
263243,1
254652,1
262750,1
262330,1
262237,1
261940,1
260934,1
260747,1
259059,1
258333,1
258128,1
257550,1
257345,1
256067,1
254951,1
301800,1
301930,1
302245,1
341721,1
346771,1
345943,1
345859,1
344816,1
344021,1
342719,1
342577,1
342410,1
342362,1
342175,1
342157,1
342054,1
342045,1
341673,1
347956,1
341552,1
340742,1
339924,1
339072,1
338833,1
338758,1
338552,1
338244,1
338178,1
337920,1
337658,1
336932,1
336651,1
347273,1
348140,1
302759,1
357450,1
368009,1
367758,1
366836,1
366537,1
365745,1
365138,1
364270,1
362717,1
360544,1
360357,1
359892,1
359351,1
357740,1
357432,1
348207,1
357142,1
356417,1
355577,1
355531,1
355353,1
354020,1
353724,1
353452,1
352558,1
351908,1
351560,1
350750,1
349950,1
336576,1
336240,1
336174,1
309301,1
316336,1
316251,1
315937,1
314257,1
313223,1
313175,1
312758,1
312244,1
311528,1
311256,1
311153,1
310736,1
310240,1
309271,1
335346,1
307745,1
307455,1
307259,1
307240,1
306748,1
306654,1
305442,1
305152,1
304856,1
304650,1
304520,1
303550,1
303055,1
316916,1
317333,1
317959,1
318152,1
334853,1
334255,1
333146,1
332224,1
332055,1
331713,1
330631,1
329569,1
329345,1
328946,1
328115,1
328106,1
327855,1
327659,1
327042,1
325758,1
324407,1
324274,1
323352,1
323138,1
322953,1
322177,1
320155,1
319300,1
319047,1
318974,1
318554,1
998451,1
998947,1
999757,1
1108499,1
1108752,1
1108743,1
1108716,1
1108695,1
1108677,1
1108668,1
1108640,1
1108631,1
1108622,1
1108604,1
1108574,1
1108556,1
1108547,1
1108426,1
1108873,1
1108417,1
1108387,1
1108323,1
1108314,1
1108305,1
1108293,1
1108284,1
1108275,1
1108257,1
1108248,1
1108239,1
1108190,1
1108172,1
1108770,1
1108976,1
1108088,1
1109405,1
1109816,1
1109795,1
1109768,1
1109759,1
1109740,1
1109722,1
1109713,1
1109704,1
1109674,1
1109629,1
1109580,1
1109478,1
1109414,1
1109393,1
1108994,1
1109357,1
1109281,1
1109272,1
1109254,1
1109236,1
1109218,1
1109209,1
1109197,1
1109142,1
1109058,1
1109049,1
1109030,1
1109003,1
1108127,1
1108051,1
1109852,1
1105993,1
1106833,1
1106785,1
1106691,1
1106664,1
1106646,1
1106628,1
1106598,1
1106570,1
1106507,1
1106310,1
1106141,1
1106114,1
1106048,1
1105948,1
1106945,1
1105881,1
1105845,1
1105827,1
1105809,1
1105715,1
1105658,1
1105528,1
1105519,1
1105304,1
1105265,1
1105238,1
1105153,1
1105144,1
1106860,1
1107027,1
1108006,1
1107465,1
1107960,1
1107924,1
1107876,1
1107803,1
1107782,1
1107755,1
1107728,1
1107670,1
1107643,1
1107586,1
1107540,1
1107492,1
1107483,1
1107456,1
1107036,1
1107447,1
1107438,1
1107401,1
1107362,1
1107344,1
1107335,1
1107317,1
1107278,1
1107175,1
1107139,1
1107120,1
1107054,1
1107045,1
1109843,1
1109889,1
1120473,1
1117307,1
1118386,1
1118331,1
1118201,1
1118050,1
1117820,1
1117763,1
1117754,1
1117727,1
1117624,1
1117567,1
1117473,1
1117446,1
1117352,1
1117240,1
1118407,1
1117101,1
1117062,1
1116690,1
1116391,1
1116104,1
1115835,1
1115787,1
1115769,1
1115684,1
1115657,1
1115527,1
1115451,1
1115442,1
1118395,1
1118434,1
1115358,1
1119413,1
1120101,1
1120053,1
1119972,1
1119806,1
1119664,1
1119619,1
1119598,1
1119552,1
1119543,1
1119468,1
1119459,1
1119440,1
1119422,1
1119374,1
1118836,1
1119365,1
1119338,1
1119301,1
1119262,1
1119226,1
1119217,1
1119208,1
1119178,1
1119169,1
1119141,1
1119132,1
1119093,1
1119084,1
1115376,1
1115330,1
1109900,1
1110232,1
1111257,1
1111172,1
1111163,1
1111136,1
1110764,1
1110689,1
1110483,1
1110465,1
1110456,1
1110317,1
1110308,1
1110296,1
1110241,1
1110223,1
1111462,1
1110214,1
1110157,1
1110148,1
1110139,1
1110120,1
1110111,1
1110081,1
1110072,1
1110054,1
1110018,1
1109955,1
1109937,1
1109928,1
1111444,1
1112003,1
1115264,1
1113822,1
1115161,1
1115143,1
1115068,1
1115059,1
1115004,1
1114959,1
1114892,1
1114799,1
1114735,1
1114687,1
1114669,1
1114191,1
1113831,1
1113569,1
1112115,1
1113541,1
1113363,1
1113336,1
1113297,1
1113000,1
1112991,1
1112973,1
1112900,1
1112629,1
1112487,1
1112311,1
1112245,1
1112160,1
1104978,1
1104969,1
1104950,1
1091023,1
1093296,1
1092758,1
1092712,1
1092543,1
1092271,1
1091881,1
1091836,1
1091649,1
1091564,1
1091452,1
1091256,1
1091087,1
1091032,1
1091005,1
1093456,1
1090932,1
1090875,1
1090839,1
1090781,1
1090437,1
1090213,1
1090192,1
1089794,1
1089730,1
1089703,1
1089495,1
1089468,1
1089365,1
1093429,1
1093830,1
1089217,1
1096082,1
1096989,1
1096813,1
1096792,1
1096774,1
1096765,1
1096738,1
1096653,1
1096493,1
1096466,1
1096390,1
1096363,1
1096130,1
1096103,1
1096055,1
1093867,1
1095731,1
1095647,1
1095610,1
1095601,1
1095562,1
1095432,1
1095393,1
1095263,1
1095094,1
1094837,1
1094266,1
1094257,1
1094220,1
1089338,1
1088881,1
1104941,1
1085974,1
1086252,1
1086234,1
1086225,1
1086207,1
1086140,1
1086113,1
1086092,1
1086074,1
1086065,1
1086056,1
1086038,1
1085992,1
1085983,1
1085965,1
1086289,1
1085956,1
1085929,1
1085910,1
1085899,1
1085835,1
1085787,1
1085769,1
1085741,1
1085723,1
1085714,1
1085657,1
1085648,1
1085563,1
1086261,1
1086298,1
1088304,1
1086702,1
1088274,1
1088229,1
1088153,1
1087941,1
1087660,1
1087192,1
1087129,1
1087110,1
1086917,1
1086841,1
1086823,1
1086805,1
1086784,1
1086663,1
1086355,1
1086645,1
1086636,1
1086609,1
1086524,1
1086515,1
1086506,1
1086485,1
1086458,1
1086449,1
1086430,1
1086382,1
1086373,1
1086364,1
1097191,1
1097212,1
1097276,1
1099850,1
1100215,1
1100206,1
1100194,1
1100185,1
1100130,1
1100121,1
1100112,1
1100103,1
1100064,1
1100028,1
1100019,1
1099962,1
1099869,1
1099841,1
1100251,1
1099832,1
1099823,1
1099775,1
1099757,1
1099739,1
1099711,1
1099654,1
1099645,1
1099627,1
1099618,1
1099588,1
1099560,1
1099533,1
1100242,1
1100279,1
1097294,1
1103711,1
1104745,1
1104446,1
1104428,1
1104361,1
1104222,1
1104156,1
1104110,1
1103953,1
1103850,1
1103841,1
1103814,1
1103748,1
1103720,1
1103421,1
1100318,1
1103328,1
1103319,1
1103234,1
1103168,1
1103074,1
1102639,1
1102376,1
1101744,1
1100961,1
1100934,1
1100626,1
1100596,1
1100402,1
1099515,1
1099458,1
1099430,1
1097959,1
1098442,1
1098358,1
1098330,1
1098273,1
1098264,1
1098246,1
1098219,1
1098152,1
1098116,1
1098086,1
1098077,1
1098059,1
1098040,1
1097913,1
1099421,1
1097892,1
1097865,1
1097856,1
1097780,1
1097762,1
1097696,1
1097687,1
1097557,1
1097454,1
1097436,1
1097418,1
1097409,1
1097360,1
1098460,1
1098479,1
1098554,1
1098572,1
1099412,1
1099403,1
1099391,1
1099382,1
1099298,1
1099270,1
1099261,1
1099252,1
1099234,1
1099216,1
1099207,1
1099186,1
1099177,1
1099159,1
1099131,1
1099113,1
1099001,1
1098992,1
1098983,1
1098956,1
1098938,1
1098835,1
1098787,1
1098769,1
1098750,1
1098684,1
1098666,1
1120240,1
1120567,1
999935,1
1133606,1
1133820,1
1133811,1
1133802,1
1133790,1
1133772,1
1133763,1
1133745,1
1133736,1
1133727,1
1133697,1
1133688,1
1133679,1
1133642,1
1133558,1
1133884,1
1133512,1
1133491,1
1133464,1
1133446,1
1133389,1
1133343,1
1133268,1
1133240,1
1133231,1
1133222,1
1133192,1
1133183,1
1133165,1
1133857,1
1133893,1
1133110,1
1134229,1
1134434,1
1134416,1
1134407,1
1134395,1
1134368,1
1134359,1
1134340,1
1134304,1
1134292,1
1134274,1
1134256,1
1134247,1
1134238,1
1134210,1
1133905,1
1134199,1
1134180,1
1134153,1
1134144,1
1134117,1
1134087,1
1134032,1
1133987,1
1133978,1
1133969,1
1133950,1
1133932,1
1133923,1
1133156,1
1133101,1
1134500,1
1132355,1
1132515,1
1132506,1
1132494,1
1132485,1
1132476,1
1132458,1
1132430,1
1132412,1
1132403,1
1132391,1
1132382,1
1132373,1
1132364,1
1132337,1
1132533,1
1132328,1
1132319,1
1132300,1
1132289,1
1132270,1
1132252,1
1132216,1
1132195,1
1132177,1
1132140,1
1132131,1
1132092,1
1132083,1
1132524,1
1132588,1
1133071,1
1132832,1
1133062,1
1133053,1
1133035,1
1133008,1
1132999,1
1132980,1
1132971,1
1132962,1
1132944,1
1132935,1
1132908,1
1132850,1
1132841,1
1132823,1
1132618,1
1132814,1
1132793,1
1132784,1
1132775,1
1132766,1
1132757,1
1132748,1
1132720,1
1132711,1
1132690,1
1132663,1
1132645,1
1132636,1
1134461,1
1134546,1
1120615,1
1136184,1
1136353,1
1136335,1
1136326,1
1136308,1
1136296,1
1136287,1
1136250,1
1136241,1
1136232,1
1136223,1
1136214,1
1136205,1
1136193,1
1136175,1
1136401,1
1136148,1
1136102,1
1136081,1
1136063,1
1136054,1
1136018,1
1135990,1
1135954,1
1135936,1
1135918,1
1135879,1
1135860,1
1135842,1
1136362,1
1136438,1
1135794,1
1136791,1
1137109,1
1137051,1
1137042,1
1137024,1
1137015,1
1137006,1
1136997,1
1136960,1
1136942,1
1136924,1
1136876,1
1136858,1
1136812,1
1136782,1
1136447,1
1136764,1
1136737,1
1136719,1
1136700,1
1136698,1
1136661,1
1136568,1
1136559,1
1136522,1
1136504,1
1136492,1
1136465,1
1136456,1
1135833,1
1135785,1
1134573,1
1134827,1
1135150,1
1135141,1
1135123,1
1135105,1
1135066,1
1135020,1
1135011,1
1134984,1
1134975,1
1134920,1
1134902,1
1134890,1
1134836,1
1134809,1
1135187,1
1134788,1
1134779,1
1134751,1
1134742,1
1134733,1
1134715,1
1134706,1
1134667,1
1134658,1
1134621,1
1134612,1
1134591,1
1134582,1
1135169,1
1135196,1
1135767,1
1135440,1
1135758,1
1135749,1
1135673,1
1135664,1
1135589,1
1135570,1
1135561,1
1135525,1
1135507,1
1135495,1
1135486,1
1135468,1
1135459,1
1135431,1
1135208,1
1135422,1
1135383,1
1135365,1
1135347,1
1135329,1
1135310,1
1135299,1
1135280,1
1135271,1
1135253,1
1135244,1
1135235,1
1135226,1
1132065,1
1132056,1
1132029,1
1127865,1
1128479,1
1128442,1
1128406,1
1128394,1
1128291,1
1128282,1
1128273,1
1128237,1
1128152,1
1128095,1
1128022,1
1128004,1
1127959,1
1127838,1
1128509,1
1127829,1
1127780,1
1127762,1
1127744,1
1127726,1
1127678,1
1127623,1
1127463,1
1127454,1
1127445,1
1127418,1
1127379,1
1127351,1
1128488,1
1128518,1
1127221,1
1128965,1
1129421,1
1129403,1
1129391,1
1129337,1
1129270,1
1129261,1
1129207,1
1129195,1
1129168,1
1129159,1
1129131,1
1129113,1
1129010,1
1128956,1
1128620,1
1128938,1
1128929,1
1128901,1
1128899,1
1128853,1
1128844,1
1128796,1
1128778,1
1128741,1
1128714,1
1128693,1
1128666,1
1128657,1
1127267,1
1127203,1
1131992,1
1122860,1
1124994,1
1124873,1
1124761,1
1124707,1
1124640,1
1124565,1
1124556,1
1124293,1
1123849,1
1123380,1
1123362,1
1123205,1
1122972,1
1122459,1
1125160,1
1122280,1
1122253,1
1121890,1
1121845,1
1121836,1
1121519,1
1121386,1
1121274,1
1121096,1
1121014,1
1120978,1
1120932,1
1120697,1
1125106,1
1125263,1
1127128,1
1126514,1
1127061,1
1127052,1
1127007,1
1126998,1
1126970,1
1126961,1
1126822,1
1126813,1
1126774,1
1126765,1
1126699,1
1126550,1
1126541,1
1126411,1
1125348,1
1126402,1
1126233,1
1126064,1
1125991,1
1125852,1
1125816,1
1125759,1
1125722,1
1125713,1
1125469,1
1125393,1
1125384,1
1125366,1
1129476,1
1129485,1
1129506,1
1130959,1
1131152,1
1131143,1
1131134,1
1131116,1
1131095,1
1131059,1
1131040,1
1131031,1
1131022,1
1130995,1
1130986,1
1130977,1
1130968,1
1130940,1
1131200,1
1130922,1
1130913,1
1130883,1
1130856,1
1130838,1
1130799,1
1130762,1
1130753,1
1130735,1
1130708,1
1130669,1
1130632,1
1130614,1
1131189,1
1131237,1
1129551,1
1131675,1
1131983,1
1131974,1
1131938,1
1131929,1
1131910,1
1131880,1
1131862,1
1131844,1
1131817,1
1131796,1
1131769,1
1131705,1
1131684,1
1131657,1
1131264,1
1131590,1
1131572,1
1131563,1
1131527,1
1131518,1
1131509,1
1131460,1
1131442,1
1131433,1
1131385,1
1131367,1
1131330,1
1131321,1
1130593,1
1130566,1
1130539,1
1129832,1
1130034,1
1130025,1
1130016,1
1129980,1
1129971,1
1129926,1
1129917,1
1129908,1
1129887,1
1129878,1
1129869,1
1129850,1
1129841,1
1129814,1
1130520,1
1129775,1
1129766,1
1129757,1
1129748,1
1129711,1
1129702,1
1129645,1
1129636,1
1129627,1
1129609,1
1129588,1
1129579,1
1129560,1
1130043,1
1130052,1
1130070,1
1130089,1
1130511,1
1130502,1
1130481,1
1130463,1
1130454,1
1130445,1
1130427,1
1130418,1
1130409,1
1130397,1
1130388,1
1130351,1
1130333,1
1130324,1
1130306,1
1130258,1
1130230,1
1130221,1
1130212,1
1130203,1
1130182,1
1130173,1
1130155,1
1130146,1
1130137,1
1130119,1
1130100,1
1085536,1
1085479,1
1085460,1
1048063,1
1048979,1
1048960,1
1048942,1
1048915,1
1048885,1
1048782,1
1048755,1
1048698,1
1048643,1
1048607,1
1048586,1
1048317,1
1048232,1
1048054,1
1049172,1
1047990,1
1047824,1
1047459,1
1047301,1
1047150,1
1047093,1
1046939,1
1046863,1
1046854,1
1046797,1
1046564,1
1046322,1
1046199,1
1049006,1
1049369,1
1045866,1
1051269,1
1052284,1
1052181,1
1052172,1
1052163,1
1052088,1
1051915,1
1051885,1
1051876,1
1051867,1
1051719,1
1051661,1
1051586,1
1051429,1
1051250,1
1049743,1
1051232,1
1051111,1
1051054,1
1050824,1
1050815,1
1050785,1
1050589,1
1050561,1
1050534,1
1050440,1
1050301,1
1050105,1
1050093,1
1045875,1
1045857,1
1052341,1
1033760,1
1035700,1
1035492,1
1035447,1
1035287,1
1035214,1
1034833,1
1034404,1
1034374,1
1034187,1
1034132,1
1033948,1
1033881,1
1033809,1
1033603,1
1036088,1
1033500,1
1033489,1
1033461,1
1033377,1
1033265,1
1033256,1
1033238,1
1032857,1
1032709,1
1032521,1
1032512,1
1032389,1
1032110,1
1035876,1
1036154,1
1045727,1
1040601,1
1045688,1
1043693,1
1043273,1
1043219,1
1043004,1
1042799,1
1042780,1
1042771,1
1042463,1
1042360,1
1040937,1
1040928,1
1040731,1
1039771,1
1036471,1
1039520,1
1039182,1
1038765,1
1038578,1
1038484,1
1038402,1
1038390,1
1037245,1
1036985,1
1036882,1
1036864,1
1036846,1
1036510,1
1052323,1
1052396,1
1085451,1
1057047,1
1057467,1
1057449,1
1057391,1
1057328,1
1057300,1
1057234,1
1057207,1
1057186,1
1057159,1
1057122,1
1057092,1
1057074,1
1057065,1
1056992,1
1057636,1
1056983,1
1056965,1
1056947,1
1056901,1
1056899,1
1056880,1
1056844,1
1056826,1
1056808,1
1056723,1
1056705,1
1056684,1
1056675,1
1057579,1
1057672,1
1056611,1
1058240,1
1058969,1
1058932,1
1058914,1
1058866,1
1058839,1
1058727,1
1058549,1
1058530,1
1058491,1
1058437,1
1058307,1
1058277,1
1058259,1
1058231,1
1057766,1
1058213,1
1058183,1
1058138,1
1058129,1
1058110,1
1058062,1
1058008,1
1057980,1
1057953,1
1057869,1
1057832,1
1057793,1
1057775,1
1056639,1
1056590,1
1052408,1
1053553,1
1055164,1
1055034,1
1054989,1
1054895,1
1054699,1
1054448,1
1054402,1
1054390,1
1054318,1
1054149,1
1054064,1
1053786,1
1053656,1
1053517,1
1055191,1
1053487,1
1053142,1
1052976,1
1052967,1
1052949,1
1052912,1
1052873,1
1052828,1
1052716,1
1052695,1
1052631,1
1052499,1
1052417,1
1055173,1
1055258,1
1056536,1
1055799,1
1056518,1
1056497,1
1056460,1
1056442,1
1056321,1
1056152,1
1056086,1
1056068,1
1056059,1
1056004,1
1055913,1
1055829,1
1055810,1
1055780,1
1055306,1
1055771,1
1055762,1
1055708,1
1055605,1
1055593,1
1055502,1
1055490,1
1055463,1
1055445,1
1055436,1
1055397,1
1055360,1
1055333,1
1032101,1
1032080,1
1032071,1
1022399,1
1022698,1
1022595,1
1022568,1
1022531,1
1022513,1
1022504,1
1022483,1
1022465,1
1022456,1
1022447,1
1022438,1
1022429,1
1022410,1
1022371,1
1022746,1
1022344,1
1022326,1
1022278,1
1022269,1
1022241,1
1022214,1
1022205,1
1022184,1
1022157,1
1022102,1
1022090,1
1022081,1
1021918,1
1022737,1
1022755,1
1021888,1
1023118,1
1023882,1
1023761,1
1023743,1
1023499,1
1023471,1
1023435,1
1023369,1
1023350,1
1023305,1
1023257,1
1023172,1
1023163,1
1023145,1
1023033,1
1022773,1
1023024,1
1023006,1
1022997,1
1022979,1
1022951,1
1022942,1
1022933,1
1022894,1
1022876,1
1022867,1
1022830,1
1022821,1
1022812,1
1021897,1
1021860,1
1032026,1
1008209,1
1014077,1
1014059,1
1013753,1
1013070,1
1012961,1
1011955,1
1011553,1
1011535,1
1011151,1
1011076,1
1010136,1
1009345,1
1008432,1
1008133,1
1014853,1
1008021,1
1007976,1
1007659,1
1007154,1
1006942,1
1006148,1
1003839,1
1003549,1
1003455,1
1002953,1
1002618,1
1002168,1
1001433,1
1014648,1
1015252,1
1021824,1
1021150,1
1021806,1
1021776,1
1021712,1
1021673,1
1021646,1
1021600,1
1021552,1
1021534,1
1021516,1
1021495,1
1021468,1
1021329,1
1021262,1
1021123,1
1015850,1
1021066,1
1020827,1
1020733,1
1020621,1
1020519,1
1020368,1
1017779,1
1017425,1
1017340,1
1016978,1
1016857,1
1016736,1
1016231,1
1024067,1
1024179,1
1024236,1
1030385,1
1031065,1
1031056,1
1031047,1
1031038,1
1030929,1
1030910,1
1030899,1
1030880,1
1030817,1
1030657,1
1030602,1
1030581,1
1030497,1
1030349,1
1031083,1
1030330,1
1030321,1
1030282,1
1030246,1
1030161,1
1030125,1
1030107,1
1030095,1
1030086,1
1030077,1
1029987,1
1029941,1
1029642,1
1031074,1
1031104,1
1024553,1
1031524,1
1031944,1
1031917,1
1031896,1
1031869,1
1031850,1
1031841,1
1031832,1
1031823,1
1031805,1
1031711,1
1031702,1
1031645,1
1031618,1
1031494,1
1031113,1
1031476,1
1031412,1
1031391,1
1031382,1
1031355,1
1031328,1
1031319,1
1031300,1
1031298,1
1031225,1
1031216,1
1031159,1
1031122,1
1029446,1
1029398,1
1029316,1
1026230,1
1027536,1
1027415,1
1027376,1
1027312,1
1027264,1
1026771,1
1026669,1
1026614,1
1026520,1
1026502,1
1026427,1
1026360,1
1026294,1
1025998,1
1029295,1
1025952,1
1025765,1
1025756,1
1025680,1
1025653,1
1025644,1
1025617,1
1025185,1
1025064,1
1024807,1
1024759,1
1024740,1
1024571,1
1027554,1
1027787,1
1027796,1
1027899,1
1029156,1
1029080,1
1028980,1
1028944,1
1028896,1
1028805,1
1028711,1
1028609,1
1028524,1
1028515,1
1028494,1
1028449,1
1028391,1
1028298,1
1028261,1
1028252,1
1028216,1
1028195,1
1028140,1
1028122,1
1028113,1
1028083,1
1028029,1
1028010,1
1027992,1
1027947,1
1027938,1
1059014,1
1059032,1
1059069,1
1075386,1
1076280,1
1076271,1
1076235,1
1075984,1
1075975,1
1075902,1
1075872,1
1075854,1
1075715,1
1075630,1
1075582,1
1075546,1
1075416,1
1075087,1
1076329,1
1075014,1
1074941,1
1074811,1
1074419,1
1074165,1
1074129,1
1074071,1
1073926,1
1073887,1
1073814,1
1073793,1
1073766,1
1073672,1
1076301,1
1076356,1
1072714,1
1078444,1
1080698,1
1080689,1
1080661,1
1080559,1
1080504,1
1080223,1
1079544,1
1079469,1
1079263,1
1079209,1
1079188,1
1078819,1
1078800,1
1078435,1
1076383,1
1078190,1
1077764,1
1076897,1
1076860,1
1076703,1
1076664,1
1076655,1
1076619,1
1076525,1
1076507,1
1076468,1
1076422,1
1076392,1
1073645,1
1072509,1
1068904,1
1070859,1
1071285,1
1071267,1
1071230,1
1071182,1
1071173,1
1071137,1
1071061,1
1071052,1
1071034,1
1071025,1
1071007,1
1070961,1
1070943,1
1070813,1
1071315,1
1070738,1
1070475,1
1070402,1
1070297,1
1070260,1
1070215,1
1069826,1
1069817,1
1069769,1
1069611,1
1069554,1
